"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_visit_time","places_url_reviews_comment","places_url_reviews_contributions","places_url_reviews_review_time"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","eronhc","Nice look at history.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r263321133-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Friends","There is an indoors and outdoors display of all types of aircrafts.
The museum is free but take donations. The inside is in two sections with extras. the first section is a eclectic collections of everything Air Force very informative. Hallways between sections honors person of significance of aviation. The second section was more modern with jets and helos. A nice half day or more of information and static displays.","54 contributions","Written April 2, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Charles B","A bit stale","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r263251637-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2015 • Family","I've driven past this museum countless times and visited it about 10 years ago. I was in the area and had the opportunity to visit once again and I don't know if it was really worth my time. The history and planes are amazing, but quite frankly there's not been a lot of change in the past 10 years. There's a marked difference in the planes from the interior displays to the exterior and while I understand the weather can be hard on them, it would be nice to see the larger outdoor exhibits better cared for.
I enjoyed the visit and had a good time explaining the history surrounding the planes to my kids, but it may be some time before I return.","71 contributions","Written April 2, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","jay G","B1","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r263221508-Hill_Aerospace_Museum-Ogden_Utah.html","","Nice museum plenty of aircraft to see in 2 hangers old & newer jets one from the presidential fleet & some big jets outside including my favourite one the b1 bomber. It has a nice little gift shop but unfortunately in my opinion it needs couple of vending machines for food so you need to bring your own & have a picnic in amongst the jets outside. Also jet fighters & other aircraft were flying out of Hills air force base so it was an added treat to see them it is a great way to spend half a day at no cost just a donation.","45 contributions","Written April 2, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Rain Y","Excellent","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r262175137-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2015 • Friends","I visited this museum when I came to visit my grandparents in Roy,Utah. There is no entrance fee, so you don't need to pay anything for it. they have a huge selection of airplanes, military history and other stuff. If you are in the area, you should definitely visit it. you can easily spend half a day there and learn a lot about our country's military aviation history.","282 contributions","Written March 27, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","ostraveller70","Lots to see for free!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r261176827-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2015 • Family","There were so many things to see here so if you love planes you have to visit. Two huge hanger's filled with well kept old planes and massive ones outside that you can walk around and under. The admission is free but donations are a good idea and it has a cute little gift shop. No food but place for a picnic under the planes.","20 contributions","Written March 23, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","salupm1","Great Place for Anyone Who Loves Planes","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r260854013-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2015 • Family","This museum is an amazing place for anyone who loves aircraft of any kind. It has everything from early planes to war planes, to space craft. It even has an old Air Force One jet. When you go, don't go through the first building and think that you are finished-there is a second building directly behind the first one that is just as good. The admission to this place is free. It is worth a few hours if you are ever in Ogden area. The only thing that could make this place better was if you could go inside some of the planes.","520 contributions","Written March 21, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Glenda M","A true sense of history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r260572250-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2014 • Business","The museum is just through the Gate, at the Roy freeway exit/entrance. Part of my office went here on a field trip. Possibly because there were 15 or so of us (I didn't make the arrangements, so I'm not sure), a museum guide escorted us throughout the building and gave us a great deal of information about each stop. It's really quite a huge museum, full of interesting planes, etc. We didn't have time to see the airplanes outside.","121 contributions","Written March 19, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Go2theZoo","Great Place for Little Boys","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r259599770-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2015 • Family","I'd previously visited this museum with my daughter, but I had little boys staying with me and I thought they would really enjoy it. They are ages 9 and 3 and both of them loved looking at the airplanes. This is a free museum and will take you about an hour-90 minutes to get through. The inside of the museum is more informative than the displays outside. I'd like to know why the planes outside are important, or maybe wish they had been labeled to let us know what kind of plane they are. We noticed one of Gail Halvorsen's (The Candy Bomber) planes outside and since kids are becoming familiar with that story, it would be nice if there had been something identifying it. It had his name on the side, but if you didn't know his name, you wouldn't make the connection. Anyway, small critique aside, we had a nice time.","927 contributions","Written March 15, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","B B","Disappointing","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r259457591-Hill_Aerospace_Museum-Ogden_Utah.html","","I'm always interested in seeing aircraft, but unfortunately the display leaves much to be desired.
The aircraft in the outdoor display are all in bad condition, rusting away, with barely any explanatory material. Maybe one sign with the aircraft name on every other one.
The aircraft inside are better preserved but also hardly any information is supplied (although more than outside).
If you're looking for a very educational visit - this is not the place.","381 contributions","Written March 14, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Nathan A","Airforce jets you can almost touch","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r257931187-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2015 • Family","While you can't actually touch the planes, you can get within inches of F16s, A10s, special ops helicopters, spy planes, and much more. Getting there can be confusing, as although the museum is only 30 seconds off the freeway, it is on Airforce property and is surrounded by a tall fence, however you don't travel through the base to get to it (turn left when you see the checkpoint at the Roy gate). There is a lot of room for kids to run around at the museum, with actual military planes (not replicas or models) parked in both outdoor as well as indoor galleries. They even have benches and picnic tables under the wings of some planes, so it is a great place to relax and learn about military history. I particularly enjoy the museum because the open nature of the exhibits allows adults and interested kids to read the signs near the planes and munitions while still keeping an eye on the more energetic companions who rush to see the next plane or helicopter. While outside you'll likely notice in-service military planes (fighter-jets as well as cargo and surveillance planes) flying overhead to and from the adjoining Hill Airforce Base.","16 contributions","Written March 6, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Heston Y","Huge Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r257569742-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2014 • Family","The museum is close to the freeway. So, if you are just passing through and need a stop, this is the place to do it. The museum is large and full of history that really connects you with what you are seeing. This is great for all ages. It is free, although they do take donations to help keep the facility running. Don't miss this one.","220 contributions","Written March 3, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Stuart B","Tours","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r255851138-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2015 • Family","With all of the great aircraft in the hangers -- several times a day a guided tour should be made available. There are folks located here and there to answer questions, but a more structured experience should be offered.","35 contributions","Written February 22, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Lucinda S","Get A Map, Go Early, Enjoy!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r255536047-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2015 • Couples","This was our second visit and we were too tired to enjoy it as much as we enjoyed our first tour. We got lost getting there - must have tried every entrance to Hill A.F.B. before finally finding the right one! It was close to closing time by the time we finally found it so we had to rush. My husband wanted to see the SR71, so he rushed in to see it and I limped along more slowly and found a handy place to sit down, then another handy place, then another. I didn't see nearly as much as I would have liked - I really enjoyed it the other time I was there and I hope we get back again soon when I'm not so tired. Once again my husband was thrilled with the place, even though our time was so limited. The staff was very friendly and helpful. The place was very clean - even just minutes before closing time! I recommend it to anyone who enjoys learning the history of the Air Force and flying. It's a great place - but check out how to get there ahead of time - and when they say they close at 4:30 they mean they LOCK the GATES at 4:30 so you'd better be gone by then!","85 contributions","Written February 21, 2015"
